sample_id,noisy_filename,clean_filename,noise_filename,noise_category,target_snr_db,measured_snr_db,snr_error_db,duration_sec,sample_rate,channels,bit_depth,clean_rms,noise_rms_before_scaling,noise_scaling_factor,flag_large_snr_error,gender,age_group,primary_language,native_place_state,native_place_district,highest_qualification,job_category,occupation_domain
S0899,S0899_snr_20dB_drone.wav,male_0971.wav,male-drone-voice-resonati-ik5netb2.wav,drone,20,20.0,0.0,3.5414,16000,1,16,0.158559,0.086822,0.15026854,False,Male,45-60,Nepali,Meghalaya,Ri Bhoi,Post Graduate,Full Time,Education and Research
S0900,S0900_snr_20dB_drone.wav,male_0274.wav,low-eerie-drone-evaucfte.wav,drone,20,20.0,0.0,5.0838,16000,1,16,0.129266,0.170054,0.07006477,False,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
S0901,S0901_snr_20dB_drone.wav,male_0687.wav,drone-sound-66wdpczq.wav,drone,20,20.0,0.0,5.1491,16000,1,16,0.040059,0.354652,0.01063697,False,Male,30-45,Maithili,Bihar,Darbhanga,Post Graduate,Full Time,Education and Research
S0902,S0902_snr_20dB_drone.wav,male_0215.wav,dense-atmospheric-drone-l-g2u34xb7.wav,drone,20,20.0,0.0,3.5195,16000,1,16,0.192083,0.219424,0.07366737,False,Male,18-30,Gujarati,Gujarat,Sabarkantha,Post Graduate,Full Time,Information and Media
S0903,S0903_snr_20dB_drone.wav,male_0364.wav,heavy-low-drone--very-enza5k22.wav,drone,20,20.0,0.0,4.5014,16000,1,16,0.079061,0.413663,0.01926299,False,Male,60+,Marathi,Maharashtra,Solapur,Graduate,Full Time,Healthcare (Medical &amp; Pharma)
S0904,S0904_snr_20dB_drone.wav,male_0380.wav,dynamic-glitch-drone-with-uos55kwj.wav,drone,20,20.0,0.0,3.44,16000,1,16,0.098763,0.194053,0.05051423,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0905,S0905_snr_20dB_drone.wav,male_0167.wav,low-rumble-drone-ics5zs5q.wav,drone,20,20.0,0.0,4.7944,16000,1,16,0.116586,0.596496,0.01942556,False,Male,30-45,Dogri,Jammu Kashmir,Jammu,Graduate,Full Time,Technology and Services
S0906,S0906_snr_20dB_drone.wav,male_0374.wav,se_bxcffarajo3z4kxy.wav,drone,20,20.0,0.0,7.1636,16000,1,16,0.031213,0.122907,0.08602585,False,Male,30-45,Kannada,Karnataka,Bangalore Urban,Post Graduate,Full Time,Education and Research
S0907,S0907_snr_20dB_siren.wav,male_0855.wav,emergency-siren-long-mechanical-wave-1-1-00-29.mp3,siren,20,20.0,0.0,4.884,16000,1,16,0.083661,0.02864,0.92794386,False,Male,60+,Marathi,Maharashtra,Solapur,Graduate,Full Time,Healthcare (Medical &amp; Pharma)
S0908,S0908_snr_20dB_siren.wav,male_0651.wav,death_star_alarm.mp3,siren,20,20.0,0.0,4.5873,16000,1,16,0.093788,0.178704,0.05930423,False,Male,30-45,Kashmiri,Jammu Kashmir,Anantnag,Doctoral (PhD) or higher level,Full Time,Education and Research
S0909,S0909_snr_20dB_siren.wav,male_0465.wav,dragon-studio-nuclear-alarm-386177.mp3,siren,20,20.0,0.0,4.3494,16000,1,16,0.106272,0.058954,0.17432966,False,Male,18-30,Odia,Odisha,Sundergarh,Post Graduate,Full Time,Education and Research
S0910,S0910_snr_20dB_siren.wav,male_0955.wav,nuclear_warning_alar_#1-1789013019213.mp3,siren,20,20.0,-0.0,10.0659,16000,1,16,0.018004,0.210626,0.00853813,False,Male,18-30,Dogri,Jammu Kashmir,Jammu,Senior Secondary Level at School (10+2),Full Time,Technology and Services
S0911,S0911_snr_20dB_siren.wav,male_0948.wav,siren-military-alarm.wav,siren,20,20.0,0.0,7.0339,16000,1,16,0.046337,0.207352,0.02406512,False,Male,18-30,Dogri,Jammu Kashmir,Jammu,Senior Secondary Level at School (10+2),Full Time,Technology and Services
S0912,S0912_snr_20dB_siren.wav,male_0104.wav,"Loud,_piercing_war_a_#2-1789013159870.mp3",siren,20,20.0,0.0,6.0729,16000,1,16,0.156407,0.163568,0.09620022,False,Male,45-60,Nepali,Meghalaya,Ri Bhoi,Post Graduate,Full Time,Education and Research
S0913,S0913_snr_20dB_siren.wav,male_0888.wav,jeremayjimenez-austria-eas-alarm-486289.mp3,siren,20,20.0,0.0,8.2732,16000,1,16,0.099016,0.168409,0.05750754,False,Male,30-45,Maithili,Bihar,Samastipur,Doctoral (PhD) or higher level,Full Time,Education and Research
S0914,S0914_snr_20dB_siren.wav,male_0979.wav,war-alarm-sound-long.mp3,siren,20,20.0,0.0,5.9756,16000,1,16,0.083326,0.132944,0.05849244,False,Male,45-60,Telugu,Telangana,Hyderabad,Doctoral (PhD) or higher level,Full Time,Education and Research
S0915,S0915_snr_20dB_siren.wav,male_0876.wav,freesound_community-siren_short_low-78304.mp3,siren,20,20.0,0.0,9.755,16000,1,16,0.166592,0.051703,0.23270001,False,Male,18-30,Odia,Odisha,Sundergarh,Post Graduate,Full Time,Education and Research
S0916,S0916_snr_20dB_siren.wav,male_0082.wav,the-sound-of-an-air-raid-siren.mp3,siren,20,20.0,0.0,3.7896,16000,1,16,0.093407,0.052361,0.09428251,False,Male,45-60,Malayalam,Kerala,Pathanamthitta,Graduate,Full Time,Government
S0917,S0917_snr_20dB_siren.wav,male_0297.wav,matthewvakaliuk73627-russia-eas-alarm-alt-298272.mp3,siren,20,20.0,0.0,6.9341,16000,1,16,0.042324,0.141537,0.0276176,False,Male,30-45,Kannada,Karnataka,Bangalore Urban,Post Graduate,Full Time,Education and Research
S0918,S0918_snr_20dB_siren.wav,male_0792.wav,11325622-air-raid-siren-sound-effect-241383.mp3,siren,20,20.0,0.0,3.3956,16000,1,16,0.009988,0.068735,0.1009033,False,Male,18-30,Bodo,Assam,Kokrajhar,Post Graduate,Part Time,Education and Research
S0919,S0919_snr_20dB_siren.wav,male_0234.wav,dennish18-military-alarm-129017.mp3,siren,20,20.0,0.0,8.5995,16000,1,16,0.036211,0.155877,0.02071112,False,Male,45-60,Bodo,Assam,Udalguri,Doctoral (PhD) or higher level,Freelance,Education and Research
S0920,S0920_snr_20dB_siren.wav,male_0678.wav,jeremayjimenez-greece-eas-alarm-451404.mp3,siren,20,20.0,0.0,9.8274,16000,1,16,0.071422,0.110197,0.06458777,False,Male,45-60,Urdu,Gujarat,Ahmedabad,Diploma Holder,Other,Government
S0921,S0921_snr_20dB_siren.wav,male_0047.wav,96973__kizilsungur__military_alarm.wav,siren,20,20.0,0.0,3.7799,16000,1,16,0.118007,0.156214,0.05732697,False,Male,30-45,Marathi,Maharashtra,Raigad,Post Graduate,Full Time,Education and Research
S0922,S0922_snr_20dB_siren.wav,male_0072.wav,military_base_alarm_#1-1789013105690.mp3,siren,20,20.0,0.0,3.3403,16000,1,16,0.071503,0.182493,0.04123429,False,Male,60+,Odia,Odisha,Sundergarh,Graduate,Freelance,Education and Research
S0923,S0923_snr_20dB_siren.wav,male_0722.wav,freesound_community-siren-alert-96052.mp3,siren,20,20.0,0.0,3.9881,16000,1,16,0.068932,0.142105,0.04863318,False,Male,30-45,Kashmiri,Jammu Kashmir,Anantnag,Doctoral (PhD) or higher level,Full Time,Education and Research
S0924,S0924_snr_20dB_siren.wav,male_0197.wav,jeremayjimenez-austria-eas-alarm-486289 (1).mp3,siren,20,20.0,0.0,6.698,16000,1,16,0.077778,0.168409,0.04294515,False,Male,30-45,Bengali,West Bengal,Kolkata,Graduate,Freelance,Entertainment
S0925,S0925_snr_20dB_siren.wav,male_0592.wav,mixkit-vintage-manual-fire-siren-1651.wav,siren,20,20.0,0.0,29.6965,16000,1,16,0.102759,0.168668,0.0661036,False,Male,18-30,Bengali,West Bengal,Kolkata,Doctoral (PhD) or higher level,Full Time,Education and Research
S0926,S0926_snr_20dB_siren.wav,male_0371.wav,scary-alarm-siren-fx_7bpm.wav,siren,20,20.0,0.0,6.8074,16000,1,16,0.017942,0.203181,0.00793792,False,Male,18-30,Dogri,Jammu Kashmir,Jammu,Senior Secondary Level at School (10+2),Full Time,Technology and Services
S0927,S0927_snr_20dB_siren.wav,male_0883.wav,freesound_community-alarm-26718.mp3,siren,20,20.0,0.0,6.8304,16000,1,16,0.046532,0.328799,0.01316355,False,Male,30-45,Maithili,Bihar,Samastipur,Doctoral (PhD) or higher level,Full Time,Education and Research
S0928,S0928_snr_20dB_siren.wav,male_0907.wav,classic-london-siren-alarm-fx_78bpm.wav,siren,20,20.0,0.0,11.2366,16000,1,16,0.12468,0.162917,0.0787193,False,Male,18-30,Gujarati,Gujarat,Sabarkantha,Post Graduate,Full Time,Information and Media
S0929,S0929_snr_20dB_siren.wav,male_0634.wav,lazychillzone-air-raid-siren-225303.mp3,siren,20,20.0,0.0,4.3065,16000,1,16,0.071222,0.211005,0.0325489,False,Male,45-60,Bodo,Assam,Udalguri,Doctoral (PhD) or higher level,Freelance,Education and Research
S0930,S0930_snr_20dB_siren.wav,male_0644.wav,jeremayjimenez-bermuda-eas-alarm-2025-my-own-alarm-441470.mp3,siren,20,20.0,0.0,7.84,16000,1,16,0.095549,0.248528,0.03823913,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0931,S0931_snr_20dB_gunshot.wav,male_0850.wav,52.mp3,gunshot,20,20.0,0.0,8.1279,16000,1,16,0.098069,0.067198,0.15047453,False,Male,18-30,Odia,Odisha,Sundergarh,Post Graduate,Full Time,Education and Research
S0932,S0932_snr_20dB_gunshot.wav,male_0301.wav,boom-impact-2(chosic.com).mp3,gunshot,20,20.0,0.0,9.0034,16000,1,16,0.186016,0.1423,0.13531464,False,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
S0933,S0933_snr_20dB_gunshot.wav,male_0566.wav,20.mp3,gunshot,20,20.0,-0.0,3.3454,16000,1,16,0.048399,0.08,0.07464466,False,Male,30-45,Dogri,Jammu Kashmir,Jammu,Graduate,Full Time,Technology and Services
S0934,S0934_snr_20dB_gunshot.wav,male_0081.wav,51.mp3,gunshot,20,20.0,0.0,3.3676,16000,1,16,0.048899,0.134623,0.04260854,False,Male,60+,Odia,Odisha,Sundergarh,Graduate,Freelance,Education and Research
S0935,S0935_snr_20dB_gunshot.wav,male_0388.wav,"Loud,_sharp_shotgun__#2-1789002034170.mp3",gunshot,20,20.0,0.0,24.0624,16000,1,16,0.07202,0.104122,0.06925928,False,Male,30-45,Hindi,Gujarat,Vadodara,Post Graduate,Full Time,Information and Media
S0936,S0936_snr_20dB_gunshot.wav,male_0128.wav,37.mp3,gunshot,20,20.0,0.0,3.7989,16000,1,16,0.014308,0.124991,0.01200973,False,Male,45-60,Odia,Odisha,Puri,Doctoral (PhD) or higher level,Full Time,Education and Research
S0937,S0937_snr_20dB_gunshot.wav,male_0550.wav,military_gunshots_#3-1789002134780.mp3,gunshot,20,20.0,0.0,8.8493,16000,1,16,0.120986,0.164472,0.07616749,False,Male,18-30,Gujarati,Gujarat,Sabarkantha,Post Graduate,Full Time,Information and Media
S0938,S0938_snr_20dB_gunshot.wav,male_0471.wav,72.mp3,gunshot,20,20.0,0.0,3.94,16000,1,16,0.130526,0.135063,0.08582059,False,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
S0939,S0939_snr_20dB_gunshot.wav,male_0748.wav,Loud_shotgun_blast_w_#2-1789002004208.mp3,gunshot,20,20.0,-0.0,19.0297,16000,1,16,0.018171,0.216882,0.00861381,False,Male,30-45,Malayalam,Kerala,Palakkad,Post Graduate,Full Time,Technology and Services
S0940,S0940_snr_20dB_gunshot.wav,male_0045.wav,6.mp3,gunshot,20,20.0,0.0,4.1816,16000,1,16,0.000883,0.169644,0.00049086,False,Male,45-60,Kashmiri,Jammu Kashmir,Srinagar,Doctoral (PhD) or higher level,Full Time,Education and Research
S0941,S0941_snr_20dB_gunshot.wav,male_0827.wav,18.mp3,gunshot,20,20.0,0.0,12.1056,16000,1,16,0.047008,0.130796,0.03841257,False,Male,18-30,Hindi,Maharashtra,Pune,Under Graduate Student,Freelance,Financial Services (Banking and Insurance)
S0942,S0942_snr_20dB_gunshot.wav,male_0271.wav,17.mp3,gunshot,20,20.0,0.0,5.6018,16000,1,16,0.073072,0.201147,0.03858437,False,Male,30-45,Bengali,West Bengal,Kolkata,Graduate,Freelance,Entertainment
S0943,S0943_snr_20dB_gunshot.wav,male_0619.wav,75.mp3,gunshot,20,20.0,0.0,7.5758,16000,1,16,0.186052,0.071973,0.24540623,False,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
S0944,S0944_snr_20dB_gunshot.wav,male_0353.wav,30.mp3,gunshot,20,20.0,0.0,3.7941,16000,1,16,0.089195,0.230979,0.03635555,False,Male,30-45,Bengali,West Bengal,Kolkata,Graduate,Freelance,Entertainment
S0945,S0945_snr_20dB_gunshot.wav,male_0868.wav,pistol_gun_sounds_#2-1789002355117.mp3,gunshot,20,20.0,0.0,10.9,16000,1,16,0.062401,0.088185,0.07387472,False,Male,45-60,Kannada,Karnataka,Shimoga,Post Graduate,Other,Manufacturing
S0946,S0946_snr_20dB_gunshot.wav,male_0368.wav,32.mp3,gunshot,20,20.0,0.0,3.8228,16000,1,16,0.085423,0.065392,0.13613593,False,Male,45-60,Telugu,Telangana,Hyderabad,Doctoral (PhD) or higher level,Full Time,Education and Research
S0947,S0947_snr_20dB_gunshot.wav,male_0100.wav,8.mp3,gunshot,20,20.0,0.0,3.979,16000,1,16,0.104343,0.08942,0.11456317,False,Male,18-30,Odia,Odisha,Sundergarh,Post Graduate,Full Time,Education and Research
S0948,S0948_snr_20dB_gunshot.wav,male_0390.wav,45.mp3,gunshot,20,20.0,-0.0,4.2726,16000,1,16,0.001493,0.084617,0.00184462,False,Male,45-60,Kashmiri,Jammu Kashmir,Srinagar,Doctoral (PhD) or higher level,Full Time,Education and Research
S0949,S0949_snr_20dB_gunshot.wav,male_0095.wav,flying-drone-2jqtqgin.wav,gunshot,20,20.0,0.0,4.7417,16000,1,16,0.084064,0.179306,0.04881598,False,Male,45-60,Nepali,Meghalaya,Ri Bhoi,Post Graduate,Full Time,Education and Research
S0950,S0950_snr_20dB_gunshot.wav,male_0991.wav,75.mp3,gunshot,20,20.0,0.0,7.4192,16000,1,16,0.024134,0.071973,0.03569505,False,Male,30-45,Maithili,Bihar,Darbhanga,Post Graduate,Full Time,Education and Research
S0951,S0951_snr_20dB_gunshot.wav,male_0345.wav,6.mp3,gunshot,20,20.0,0.0,25.8657,16000,1,16,0.051404,0.169644,0.02991211,False,Male,30-45,Maithili,Bihar,Samastipur,Doctoral (PhD) or higher level,Full Time,Education and Research
S0952,S0952_snr_20dB_gunshot.wav,male_0782.wav,49.mp3,gunshot,20,20.0,0.0,5.905,16000,1,16,0.024735,0.130796,0.01953361,False,Male,30-45,Maithili,Bihar,Darbhanga,Post Graduate,Full Time,Education and Research
S0953,S0953_snr_20dB_gunshot.wav,male_0221.wav,dark-horror-drone-based-o-i2vn7k2r.wav,gunshot,20,20.0,0.0,10.4198,16000,1,16,0.014965,0.14089,0.01084256,False,Male,45-60,Odia,Odisha,Puri,Doctoral (PhD) or higher level,Full Time,Education and Research
S0954,S0954_snr_20dB_gunshot.wav,male_0160.wav,40.mp3,gunshot,20,20.0,0.0,5.4354,16000,1,16,0.008459,0.072735,0.01219098,False,Male,30-45,Sindhi,Rajasthan,Ajmer,Post Graduate,Part Time,Government
S0955,S0955_snr_20dB_helicopter.wav,male_0965.wav,343685__elementrs2__helicopter-1.wav,helicopter,20,20.0,0.0,3.1892,16000,1,16,0.178003,0.03244,0.52318179,False,Male,18-30,Odia,Odisha,Sundergarh,Post Graduate,Full Time,Education and Research
S0956,S0956_snr_20dB_helicopter.wav,male_0349.wav,253643__towers4223__helicoper.wav,helicopter,20,20.0,-0.0,9.6174,16000,1,16,0.133447,0.052102,0.28301036,False,Male,30-45,Urdu,Gujarat,Ahmedabad,Graduate,Full Time,Technology and Services
S0957,S0957_snr_20dB_helicopter.wav,male_0984.wav,freesound_community-flying-military-jets-27631.mp3,helicopter,20,20.0,0.0,18.8171,16000,1,16,0.084345,0.168283,0.07315998,False,Male,18-30,Odia,Odisha,Sundergarh,Post Graduate,Full Time,Education and Research
S0958,S0958_snr_20dB_helicopter.wav,male_0715.wav,freesound_community-helicopter-overhead-pass-pretty-good-77mel-190404-24206.mp3,helicopter,20,20.0,0.0,5.5497,16000,1,16,0.123936,0.058448,0.20661829,False,Male,18-30,Assamese,Assam,Kamrup Metropolitan,Post Graduate,Full Time,Education and Research
S0959,S0959_snr_20dB_helicopter.wav,male_0164.wav,514916__joseignaciotriay__helicopter-blackhawk-medium-pass-bye.wav,helicopter,20,20.0,0.0,15.5416,16000,1,16,0.076354,0.014232,0.45787172,False,Male,45-60,Telugu,Telangana,Hyderabad,Doctoral (PhD) or higher level,Full Time,Education and Research
S0960,S0960_snr_20dB_helicopter.wav,male_0826.wav,dragon-studio-helicopter-sound-1-372462.mp3,helicopter,20,20.0,0.0,8.16,16000,1,16,0.114215,0.437543,0.02607083,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0961,S0961_snr_20dB_helicopter.wav,male_0778.wav,721621__sduggysounds__helicopter-fly-by-in-the-woods (1).wav,helicopter,20,20.0,0.0,6.4381,16000,1,16,0.024474,0.004208,0.46268619,False,Male,30-45,Maithili,Bihar,Darbhanga,Post Graduate,Full Time,Education and Research
S0962,S0962_snr_20dB_helicopter.wav,male_0007.wav,freesound_community-helicopter-mouth-69093.mp3,helicopter,20,20.0,0.0,3.4501,16000,1,16,0.051895,0.037599,0.24767615,False,Male,60+,Konkani,Goa,North Goa,Graduate,Full Time,Financial Services (Banking and Insurance)
S0963,S0963_snr_20dB_helicopter.wav,male_0891.wav,aatreya_v-fan-sound-extreme-close-up-helicopter-sound-286921.mp3,helicopter,20,20.0,0.0,3.5946,16000,1,16,0.017253,0.091564,0.01774085,False,Male,30-45,Maithili,Bihar,Darbhanga,Post Graduate,Full Time,Education and Research
S0964,S0964_snr_20dB_helicopter.wav,male_0829.wav,magiaz-helicopter-3-331272.mp3,helicopter,20,20.0,0.0,8.1548,16000,1,16,0.128736,0.049158,0.25995398,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0965,S0965_snr_20dB_helicopter.wav,male_0285.wav,freesound_community-helicopter-flying-in-downtown-27332.mp3,helicopter,20,20.0,0.0,7.7195,16000,1,16,0.049712,0.038778,0.08982971,False,Male,45-60,Bodo,Assam,Udalguri,Doctoral (PhD) or higher level,Freelance,Education and Research
S0966,S0966_snr_20dB_helicopter.wav,male_0604.wav,u_xg7ssi08yr-helicopter-355444.mp3,helicopter,20,20.0,0.0,3.9258,16000,1,16,0.098946,0.117332,0.04848805,False,Male,60+,Konkani,Goa,North Goa,Graduate,Full Time,Financial Services (Banking and Insurance)
S0967,S0967_snr_20dB_helicopter.wav,male_0460.wav,freesound_community-019770_military-helicoptersw2wav-53828.mp3,helicopter,20,20.0,0.0,5.5931,16000,1,16,0.082802,0.051583,0.68537758,False,Male,30-45,Konkani,Goa,North Goa,Post Graduate,Full Time,Education and Research
S0968,S0968_snr_20dB_helicopter.wav,male_0226.wav,koiroylers-helicopter-overhead-351968.mp3,helicopter,20,20.0,0.0,6.7156,16000,1,16,0.094248,0.195781,0.05044835,False,Male,18-30,Nepali,West Bengal,Kalimpong,Post Graduate,Part Time,Social service
S0969,S0969_snr_20dB_helicopter.wav,male_0430.wav,ElevenLabs_Police_helicopter_hovering_over_the_city_center_Police_communications_heard_over_comms_with_no_clea.mp3,helicopter,20,20.0,0.0,8.8513,16000,1,16,0.153361,0.065422,0.29690822,False,Male,18-30,Gujarati,Gujarat,Sabarkantha,Post Graduate,Full Time,Information and Media
S0970,S0970_snr_20dB_helicopter.wav,male_0987.wav,223478__copyc4t__luckylittlehelicopter.flac,helicopter,20,20.0,0.0,6.7119,16000,1,16,0.062898,0.778973,0.00837708,False,Male,18-30,Konkani,Goa,South Goa,Post Graduate,Full Time,Technology and Services
S0971,S0971_snr_20dB_helicopter.wav,male_0719.wav,187678__qubodup__helicopter-loop.flac,helicopter,20,20.0,0.0,7.0993,16000,1,16,0.038439,0.31558,0.01225385,False,Male,18-30,Kannada,Karnataka,Bangalore Urban,Graduate,Part Time,Information and Media
S0972,S0972_snr_20dB_helicopter.wav,male_0666.wav,514918__joseignaciotriay__helicopter-blackhawk-hover-and-away.wav,helicopter,20,20.0,0.0,3.641,16000,1,16,0.138247,0.03819,0.84448799,False,Male,30-45,Malayalam,Kerala,Palakkad,Post Graduate,Full Time,Technology and Services
S0973,S0973_snr_20dB_helicopter.wav,male_0734.wav,spinopel-patrol-helicopter-492028.mp3,helicopter,20,20.0,0.0,24.5644,16000,1,16,0.059432,0.137112,0.04300938,False,Male,30-45,Marathi,Maharashtra,Raigad,Post Graduate,Full Time,Education and Research
S0974,S0974_snr_20dB_helicopter.wav,male_0204.wav,156678__john-sipos__blackhawk.wav,helicopter,20,20.0,0.0,5.8641,16000,1,16,0.059708,0.117571,0.0511775,False,Male,45-60,Kannada,Karnataka,Shimoga,Post Graduate,Other,Manufacturing
S0975,S0975_snr_20dB_helicopter.wav,male_0575.wav,553509__martineerok__helicopter_passing_by.wav,helicopter,20,20.0,0.0,13.0608,16000,1,16,0.001313,0.054081,0.00583924,False,Male,45-60,Kashmiri,Jammu Kashmir,Srinagar,Doctoral (PhD) or higher level,Full Time,Education and Research
S0976,S0976_snr_20dB_helicopter.wav,male_0028.wav,freesound_community-helicopter-1-77580.mp3,helicopter,20,20.0,0.0,3.2119,16000,1,16,0.041004,0.058764,0.06649854,False,Male,18-30,Konkani,Goa,South Goa,Post Graduate,Full Time,Technology and Services
S0977,S0977_snr_20dB_helicopter.wav,male_0617.wav,mixkit-helicopter-flying-far-away-2696.wav,helicopter,20,20.0,0.0,5.9944,16000,1,16,0.024811,0.153491,0.02109616,False,Male,30-45,Kannada,Karnataka,Bangalore Urban,Post Graduate,Full Time,Education and Research
S0978,S0978_snr_20dB_wind.wav,male_0518.wav,storegraphic-soft-wind-314945.mp3,wind,20,20.0,-0.0,7.92,16000,1,16,0.162236,0.001565,12.4776917,False,Male,30-45,Punjabi,Punjab,Mansa,Post Graduate,Full Time,Government
S0979,S0979_snr_20dB_wind.wav,male_0239.wav,ElevenLabs_Cinematic_wind_whoosh.mp3,wind,20,20.0,0.0,4.7511,16000,1,16,0.074384,0.081754,0.07749888,False,Male,45-60,Telugu,Telangana,Hyderabad,Doctoral (PhD) or higher level,Full Time,Education and Research
S0980,S0980_snr_20dB_wind.wav,male_0224.wav,dragon-studio-loud-wind-429220.mp3,wind,20,20.0,0.0,7.1401,16000,1,16,0.023896,0.149665,0.01761251,False,Male,30-45,Maithili,Bihar,Darbhanga,Post Graduate,Full Time,Education and Research
S0981,S0981_snr_20dB_wind.wav,male_0096.wav,soundreality-wind-caves-high-sfx-522604.mp3,wind,20,20.0,0.0,4.4412,16000,1,16,0.10919,0.171917,0.06182153,False,Male,30-45,Marathi,Maharashtra,Raigad,Post Graduate,Full Time,Education and Research
S0982,S0982_snr_20dB_wind.wav,male_0031.wav,magiaz-windstorm-407324.mp3,wind,20,20.0,0.0,6.8881,16000,1,16,0.072583,0.181382,0.03976445,False,Male,18-30,Malayalam,Kerala,Malappuram,Graduate,Full Time,Technology and Services
S0983,S0983_snr_20dB_wind.wav,male_0033.wav,tanweraman-tent-flapping-in-wind-350429.mp3,wind,20,20.0,-0.0,7.6633,16000,1,16,0.093014,0.033273,0.25802325,False,Male,30-45,Maithili,Bihar,Samastipur,Doctoral (PhD) or higher level,Full Time,Education and Research
S0984,S0984_snr_20dB_wind.wav,male_0433.wav,hope-sounds-wind(chosic.com).mp3,wind,20,20.0,0.0,3.8333,16000,1,16,0.001405,0.034261,0.00366981,False,Male,45-60,Kashmiri,Jammu Kashmir,Srinagar,Doctoral (PhD) or higher level,Full Time,Education and Research
